ekatte,t_v_m,name,oblast,obstina,kmetstvo,kind,category,altitude,document,tsb,abc
68967,с.,Старо Железаре,PDV,PDV37,PDV37-09,3,7,4,1901,S,4462
68984,с.,Старо място,KRZ,KRZ16,KRZ16-25,3,8,5,1901,S,4463
68998,с.,Старо Оряхово,VAR,VAR13,VAR13-14,3,5,2,1901,NE,4464
69047,с.,Старо селище,RAZ,RAZ14,RAZ14-20,3,7,4,1901,N,4465
69050,с.,Старо село,VRC,VRC27,VRC27-24,3,7,5,1901,NW,4466
69064,с.,Старо село,PER,PER36,PER36-24,3,7,7,1901,SW,4467
69078,с.,Старо село,SLS,SLS34,SLS34-08,3,5,1,1901,N,4468
69081,с.,Старо село,SLV,SLV20,SLV20-39,3,7,5,1901,SE,4469
70500,с.,Старо село,LOV,LOV34,LOV34-24,3,7,5,1901,NW,4470
68953,с.,Старово,KRZ,KRZ14,KRZ14-37,3,7,5,1901,S,4471
68970,с.,Старозагорски бани,SZR,SZR31,SZR31-45,3,7,4,1901,SE,4472
69002,с.,Старопатица,VID,VID22,VID22-05,3,7,4,1901,NW,4473
69016,с.,Старосел,PDV,PDV37,PDV37-10,3,5,5,1901,S,4474
69020,с.,Староселец,VAR,VAR24,VAR24-00,3,8,3,1901,NE,4475
69095,с.,Староселци,PVN,PVN23,PVN23-03,3,6,2,1901,NW,4476
69105,с.,Старцево,SML,SML11,SML11-05,3,5,7,1901,S,4477
69119,с.,Старчево,BLG,BLG33,BLG33-40,3,6,3,1901,SW,4478
69136,с.,Старчище,TGV,TGV02,TGV02-10,3,8,5,1901,NE,4479
69146,с.,Стеврек,TGV,TGV02,TGV02-11,3,6,5,1901,NE,4480
69153,с.,Стежерово,PVN,PVN16,PVN16-11,3,6,3,1901,NW,4481
69167,с.,Стенско,KNL,KNL29,KNL29-41,3,7,6,1901,SW,4482
69170,с.,Стефан Караджа,VAR,VAR09,VAR09-18,3,5,4,1901,NE,4483
69184,с.,Стефан Караджа,SLS,SLS07,SLS07-20,3,5,3,1901,N,4484
69198,с.,Стефан Караджа,DOB,DOB15,DOB15-57,3,7,4,1901,NE,4485
69208,с.,Стефан Караджово,JAM,JAM03,JAM03-16,3,6,4,1901,SE,4486
17467,с.,Стефан Стамболово,VTR,VTR26,VTR26-02,3,7,3,1901,N,4487
69211,с.,Стефаново,GAB,GAB05,GAB05-00,3,8,6,1901,N,4488
69225,с.,Стефаново,LOV,LOV18,LOV18-00,3,8,6,1901,NW,4489
69239,с.,Стефаново,PER,PER36,PER36-25,3,6,6,1901,SW,4490
69242,с.,Стефаново,DOB,DOB15,DOB15-58,3,5,4,1901,NE,4491
69256,с.,Стикъл,SML,SML31,SML31-00,3,8,8,1901,S,4492
69261,с.,Стоб,KNL,KNL27,KNL27-08,3,6,5,1901,SW,4493
69273,с.,Стоево,PDV,PDV01,PDV01-18,3,6,4,1901,S,4494
69287,с.,Стоевци,GAB,GAB05,GAB05-00,3,8,5,1901,N,4495
69290,с.,Стожа,BLG,BLG40,BLG40-00,3,7,6,1901,SW,4496
69300,с.,Стожер,DOB,DOB15,DOB15-59,3,5,5,1901,NE,4497
69314,с.,Стоил войвода,SLV,SLV16,SLV16-27,3,6,3,1901,SE,4498
69328,с.,Стоилово,BGS,BGS12,BGS12-00,3,8,5,1901,SE,4499
69345,с.,Стойките,SML,SML31,SML31-33,3,7,8,1901,S,4500
69359,с.,Стойково,HKV,HKV34,HKV34-31,3,7,3,1901,S,4501
70768,с.,Стойковци,GAB,GAB05,GAB05-00,3,8,5,1901,N,4502
69376,с.,Стойново,TGV,TGV02,TGV02-00,3,8,5,1901,NE,4503
69393,с.,Стойчевци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4504
69403,с.,Стойчовци,GAB,GAB05,GAB05-00,3,8,5,1901,N,4505
69417,с.,Стоките,GAB,GAB29,GAB29-26,3,6,5,1901,N,4506
69420,с.,Столетово,PDV,PDV13,PDV13-26,3,6,5,1901,S,4507
69434,с.,Столетово,SZR,SZR23,SZR23-00,3,8,3,1901,SE,4508
69448,с.,Столник,SFO,SFO17,SFO17-16,3,6,6,1901,SW,4509
69451,с.,Столът,GAB,GAB29,GAB29-27,3,7,5,1901,N,4510
69465,с.,Стоманево,SML,SML09,SML09-12,3,7,8,1901,S,4511
69479,с.,Стоманеците,GAB,GAB05,GAB05-00,3,8,6,1901,N,4512
69482,с.,Стоманци,KRZ,KRZ14,KRZ14-38,3,7,6,1901,S,4513
69506,с.,Стоян Михайловски,SHU,SHU22,SHU22-14,3,6,4,1901,NE,4514
69496,с.,Стоян-Заимово,SZR,SZR36,SZR36-00,3,8,5,1901,SE,4515
69518,с.,Стояново,KRZ,KRZ02,KRZ02-00,3,8,7,1901,S,4516
69537,с.,Стояново,MON,MON12,MON12-00,3,8,4,1901,NW,4517
69540,с.,Стояновци,VTR,VTR13,VTR13-00,3,8,6,1901,N,4518
69554,с.,Стояновци,VRC,VRC32,VRC32-08,3,7,5,1901,NW,4519
69571,с.,Страдалово,KNL,KNL31,KNL31-00,3,8,7,1901,SW,4520
69585,с.,Стража,SML,SML31,SML31-34,3,7,8,1901,S,4521
69599,с.,Стража,TGV,TGV35,TGV35-36,3,6,4,1901,NE,4522
69609,с.,Стражата,GAB,GAB35,GAB35-00,3,8,6,1901,N,4523
69612,с.,Стражевци,KRZ,KRZ16,KRZ16-91,3,8,5,1901,S,4524
70860,с.,Стражец,RAZ,RAZ26,RAZ26-15,3,5,4,1901,N,4525
81743,с.,Стражец,KRZ,KRZ15,KRZ15-00,3,8,5,1901,S,4526
69633,гр.,Стражица,VTR,VTR31,VTR31-00,1,3,2,1901,N,4527
69643,с.,Стражица,DOB,DOB03,DOB03-16,3,6,4,1901,NE,4528
69657,с.,Стражница,KRZ,KRZ35,KRZ35-35,3,7,6,1901,S,4529
69660,гр.,Стралджа,JAM,JAM22,JAM22-00,1,4,3,1901,SE,4530
69674,с.,Странджа,JAM,JAM03,JAM03-00,3,8,5,1901,SE,4531
69688,с.,Странджево,KRZ,KRZ15,KRZ15-41,3,6,3,1901,S,4532
69691,с.,Странско,HKV,HKV09,HKV09-23,3,6,3,1901,S,4533
69701,с.,Страхил,VAR,VAR09,VAR09-00,3,8,4,1901,NE,4534
69715,с.,Страхил войвода,KRZ,KRZ16,KRZ16-92,3,8,5,1901,S,4535
69729,с.,Страхилица,SHU,SHU07,SHU07-10,3,8,5,1901,NE,4536
69732,с.,Страхилово,VTR,VTR26,VTR26-15,3,6,3,1901,N,4537
69746,с.,Страцин,BGS,BGS17,BGS17-16,3,5,2,1901,SE,4538
69759,с.,Страшимир,SML,SML11,SML11-06,3,7,7,1901,S,4539
69763,с.,Страшимирово,VAR,VAR04,VAR04-04,3,5,1,1901,NE,4540
69777,с.,Стрезимировци,PER,PER51,PER51-00,3,8,7,1901,SW,4541
69780,с.,Стрелец,VTR,VTR06,VTR06-11,3,7,5,1901,N,4542
69794,с.,Стрелец,SZR,SZR31,SZR31-46,3,7,3,1901,SE,4543
69804,с.,Стрелково,SLS,SLS15,SLS15-10,3,8,3,1901,N,4544
69818,с.,Стрелци,PDV,PDV07,PDV07-11,3,6,4,1901,S,4545
69821,с.,Стрелци,SLV,SLV11,SLV11-17,3,6,6,1901,SE,4546
69835,гр.,Стрелча,PAZ,PAZ32,PAZ32-00,1,4,5,1901,S,4547
69849,с.,Стремово,KRZ,KRZ16,KRZ16-93,3,7,5,1901,S,4548
69852,с.,Стремци,KRZ,KRZ16,KRZ16-37,3,5,5,1901,S,4549
69866,с.,Стрижба,KRZ,KRZ14,KRZ14-39,3,7,6,1901,S,4550
69874,с.,Строево,PDV,PDV17,PDV17-15,3,5,3,1901,S,4551
69883,с.,Стройно,JAM,JAM07,JAM07-02,3,8,3,1901,SE,4552
69897,с.,Стройновци,TGV,TGV02,TGV02-00,3,8,6,1901,NE,4553
69910,с.,Струиндол,VID,VID01,VID01-00,3,8,5,1901,NW,4554
69924,с.,Струино,SHU,SHU30,SHU30-20,3,7,4,1901,NE,4555
69938,с.,Струма,BLG,BLG40,BLG40-39,3,6,3,1901,SW,4556
69941,с.,Струмешница,BLG,BLG33,BLG33-41,3,6,3,1901,SW,4557
69969,с.,Струмяни,BLG,BLG49,BLG49-00,3,5,3,1901,SW,4558
69972,с.,Струпец,VRC,VRC32,VRC32-09,3,7,4,1901,NW,4559
69986,с.,Струпец,SLV,SLV20,SLV20-40,3,7,3,1901,SE,4560
69990,с.,Струя,BGS,BGS18,BGS18-31,3,6,2,1901,SE,4561
70007,с.,Стръмци,GAB,GAB35,GAB35-00,3,8,6,1901,N,4562
70010,с.,Стряма,PDV,PDV25,PDV25-04,3,4,3,1901,S,4563
70024,с.,Стубел,MON,MON29,MON29-19,3,6,4,1901,NW,4564
70086,с.,Студен извор,PER,PER51,PER51-00,3,8,7,1901,SW,4565
70104,с.,Студен кладенец,KRZ,KRZ15,KRZ15-42,3,7,3,1901,S,4566
70038,с.,Студена,PER,PER32,PER32-17,3,5,7,1901,SW,4567
70041,с.,Студена,SML,SML16,SML16-28,3,7,7,1901,S,4568
70055,с.,Студена,HKV,HKV28,HKV28-13,3,6,4,1901,S,4569
70069,с.,Студенец,RAZ,RAZ17,RAZ17-23,3,7,4,1901,N,4570
70072,с.,Студенец,SML,SML38,SML38-04,3,8,8,1901,S,4571
70099,с.,Студеница,SHU,SHU11,SHU11-16,3,7,5,1901,NE,4572
70113,с.,Студено буче,MON,MON29,MON29-20,3,6,3,1901,NW,4573
70127,с.,Стъргел,SFO,SFO10,SFO10-12,3,7,7,1901,SW,4574
70130,с.,Стърмен,RSE,RSE04,RSE04-14,3,7,1,1901,N,4575
70158,с.,Стърница,SML,SML02,SML02-12,3,7,8,1901,S,4576
70175,гр.,Суворово,VAR,VAR26,VAR26-00,1,4,3,1901,NE,4577
70189,с.,Сугарево,BLG,BLG40,BLG40-00,3,8,7,1901,SW,4578
70202,с.,Сулица,SZR,SZR31,SZR31-47,3,7,5,1901,SE,4579
70216,с.,Султани,VTR,VTR13,VTR13-00,3,8,5,1901,N,4580
70233,с.,Сумер,MON,MON29,MON29-26,3,7,3,1901,NW,4581
70247,гр.,Сунгурларе,BGS,BGS23,BGS23-00,1,4,4,1901,SE,4582
70250,с.,Сусам,HKV,HKV19,HKV19-09,3,7,4,1901,S,4583
70264,с.,Суха река,VTR,VTR04,VTR04-00,3,8,5,1901,N,4584
70278,с.,Суха река,SHU,SHU23,SHU23-09,3,8,3,1901,NE,4585
70281,с.,Сухаче,PVN,PVN37,PVN37-11,3,6,3,1901,NW,4586
70295,гр.,Сухиндол,VTR,VTR32,VTR32-00,1,4,4,1901,N,4587
70319,с.,Сухово,KRZ,KRZ02,KRZ02-23,3,8,5,1901,S,4588
70322,с.,Суходол,BGS,BGS06,BGS06-00,3,7,3,1901,SE,4589
70336,с.,Суходол,SLS,SLS07,SLS07-21,3,6,3,1901,N,4590
70353,с.,Сухозем,PDV,PDV12,PDV12-16,3,7,4,1901,S,4591
70367,с.,Сухолоевци,GAB,GAB12,GAB12-00,3,8,6,1901,N,4592
70370,с.,Сухострел,BLG,BLG44,BLG44-00,3,8,8,1901,SW,4593
70384,с.,Сушево,RAZ,RAZ11,RAZ11-06,3,6,4,1901,N,4594
70398,с.,Сушина,SHU,SHU10,SHU10-18,3,7,4,1901,NE,4595
35105,с.,Сушица,BLG,BLG44,BLG44-00,3,8,6,1901,SW,4596
70408,с.,Сушица,VTR,VTR31,VTR31-17,3,6,4,1901,N,4597
70411,с.,Сушица,KNL,KNL50,KNL50-00,3,8,7,1901,SW,4598
70439,с.,Събковци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4599
70442,с.,Съботковци,GAB,GAB05,GAB05-00,3,8,5,1901,N,4600
70456,с.,Събрано,SLV,SLV16,SLV16-32,3,7,3,1901,SE,4601
70473,с.,Съдиево,BGS,BGS01,BGS01-12,3,7,2,1901,SE,4602
70487,с.,Съдиево,SLV,SLV16,SLV16-29,3,6,3,1901,SE,4603
70490,с.,Съдийско поле,SLV,SLV16,SLV16-34,3,7,4,1901,SE,4604
70514,с.,Съединение,BGS,BGS23,BGS23-20,3,5,4,1901,SE,4605
70528,гр.,Съединение,PDV,PDV33,PDV33-00,1,4,3,1901,S,4606
70531,с.,Съединение,SZR,SZR04,SZR04-00,3,8,5,1901,SE,4607
70545,с.,Съединение,TGV,TGV35,TGV35-37,3,7,3,1901,NE,4608
70559,с.,Сърнак,KRZ,KRZ15,KRZ15-56,3,7,5,1901,S,4609
70562,с.,Сърневец,SZR,SZR04,SZR04-00,3,8,5,1901,SE,4610
70576,с.,Сърнево,BGS,BGS09,BGS09-24,3,7,2,1901,SE,4611
70586,с.,Сърнево,SZR,SZR27,SZR27-18,3,5,3,1901,SE,4612
70593,с.,Сърнегор,PDV,PDV07,PDV07-12,3,7,5,1901,S,4613
70603,с.,Сърненци,VTR,VTR04,VTR04-09,3,8,5,1901,N,4614
70617,с.,Сърнец,DOB,DOB27,DOB27-22,3,7,3,1901,NE,4615
70620,с.,Сърнино,SML,SML31,SML31-00,3,8,8,1901,S,4616
70634,с.,Сърнино,DOB,DOB12,DOB12-00,3,8,4,1901,NE,4617
70648,гр.,Сърница,PAZ,PAZ39,PAZ39-00,1,4,8,1901,S,4618
70651,с.,Сърница,HKV,HKV19,HKV19-10,3,6,5,1901,S,4619
70665,с.,Сърпово,SLS,SLS31,SLS31-00,3,8,2,1901,N,4620
70679,с.,Сърцево,SLV,SLV24,SLV24-00,3,8,4,1901,SE,4621
70682,с.,Сяново,SLS,SLS34,SLS34-00,3,8,2,1901,N,4622
70696,с.,Сяровци,GAB,GAB12,GAB12-02,3,8,5,1901,N,4623
70706,с.,Сярци,KRZ,KRZ21,KRZ21-00,3,8,5,1901,S,4624
72014,с.,Табан,SFO,SFO16,SFO16-00,3,8,6,1901,SW,4625
72028,с.,Табачка,RSE,RSE13,RSE13-00,3,8,3,1901,N,4626
72031,с.,Табашка,GAB,GAB29,GAB29-00,3,8,6,1901,N,4627
72045,с.,Таваличево,KNL,KNL29,KNL29-42,3,7,6,1901,SW,4628
72062,с.,Таймище,TGV,TGV02,TGV02-15,3,7,6,1901,NE,4629
72076,с.,Тамарино,JAM,JAM22,JAM22-24,3,7,4,1901,SE,4630
72093,с.,Татарево,PDV,PDV23,PDV23-18,3,7,3,1901,S,4631
72103,с.,Татарево,HKV,HKV19,HKV19-11,3,7,4,1901,S,4632
72117,с.,Татари,PVN,PVN03,PVN03-05,3,7,2,1901,NW,4633
72120,с.,Татково,KRZ,KRZ16,KRZ16-12,3,8,5,1901,S,4634
72134,с.,Татул,KRZ,KRZ21,KRZ21-44,3,8,5,1901,S,4635
72148,с.,Твърдинци,TGV,TGV35,TGV35-51,3,7,5,1901,NE,4636
72151,с.,Твърдица,BGS,BGS04,BGS04-12,3,6,1,1901,SE,4637
72165,гр.,Твърдица,SLV,SLV24,SLV24-00,1,4,5,1901,SE,4638
72179,с.,Твърдица,DOB,DOB29,DOB29-00,3,8,1,1901,NE,4639
72182,с.,Текето,HKV,HKV34,HKV34-32,3,6,4,1901,S,4640
72196,с.,Телериг,DOB,DOB20,DOB20-15,3,6,3,1901,NE,4641
72206,с.,Телиш,PVN,PVN37,PVN37-12,3,5,3,1901,NW,4642
72211,с.,Телчарка,KRZ,KRZ08,KRZ08-17,3,8,5,1901,S,4643
47809,с.,Теменуга,KRZ,KRZ02,KRZ02-34,3,8,7,1901,S,4644
72237,с.,Теменуга,VTR,VTR31,VTR31-00,3,8,5,1901,N,4645
72240,с.,Тенево,JAM,JAM25,JAM25-38,3,5,3,1901,SE,4646
72254,с.,Тепава,LOV,LOV18,LOV18-00,3,8,5,1901,NW,4647
72268,с.,Теплен,BLG,BLG52,BLG52-13,3,6,6,1901,SW,4648
72271,гр.,Тервел,DOB,DOB27,DOB27-00,1,3,4,1901,NE,4649
72285,с.,Тервел,SHU,SHU11,SHU11-17,3,7,5,1901,NE,4650
72312,с.,Терзиите,VTR,VTR04,VTR04-09,3,8,6,1901,N,4651
72299,с.,Терзийско,BGS,BGS23,BGS23-00,3,8,5,1901,SE,4652
72309,с.,Терзийско,LOV,LOV34,LOV34-18,3,7,6,1901,NW,4653
72337,с.,Тертер,RAZ,RAZ16,RAZ16-12,3,7,5,1901,N,4654
72343,гр.,Тетевен,LOV,LOV33,LOV33-00,1,3,5,1901,NW,4655
72357,с.,Тетово,RSE,RSE27,RSE27-12,3,5,3,1901,N,4656
72360,с.,Тешел,SML,SML09,SML09-03,3,8,7,1901,S,4657
72374,с.,Тешово,BLG,BLG52,BLG52-14,3,7,7,1901,SW,4658
72391,с.,Тикале,SML,SML31,SML31-35,3,7,8,1901,S,4659
72401,с.,Тимарево,SHU,SHU11,SHU11-18,3,6,5,1901,NE,4660
72429,с.,Тинтява,KRZ,KRZ15,KRZ15-43,3,8,5,1901,S,4661
72432,с.,Типченица,VRC,VRC27,VRC27-25,3,6,6,1901,NW,4662
72446,с.,Титевци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4663
72452,с.,Тиховец,TGV,TGV02,TGV02-00,3,8,5,1901,NE,4664
72463,с.,Тихомир,KRZ,KRZ14,KRZ14-40,3,5,6,1901,S,4665
72477,с.,Тихомирово,SZR,SZR27,SZR27-19,3,7,3,1901,SE,4666
72480,с.,Тича,SLV,SLV11,SLV11-18,3,5,5,1901,SE,4667
72494,с.,Тишаново,KNL,KNL31,KNL31-00,3,8,7,1901,SW,4668
72504,с.,Тишевица,VRC,VRC10,VRC10-18,3,7,4,1901,NW,4669
72518,с.,Тияновци,VID,VID06,VID06-00,3,7,3,1901,NW,4670
72521,с.,Тлачене,VRC,VRC08,VRC08-13,3,6,4,1901,NW,4671
72549,с.,Тодор Икономово,SHU,SHU18,SHU18-12,3,5,4,1901,NE,4672
72535,с.,Тодореците,GAB,GAB35,GAB35-00,3,8,6,1901,N,4673
72552,с.,Тодоричене,LOV,LOV19,LOV19-10,3,7,3,1901,NW,4674
72566,с.,Тодорово,PVN,PVN24,PVN24-21,3,6,4,1901,NW,4675
72578,с.,Тодорово,RAZ,RAZ14,RAZ14-21,3,6,4,1901,N,4676
72583,с.,Тодоровци,VTR,VTR04,VTR04-00,3,8,6,1901,N,4677
72597,с.,Тодоровци,GAB,GAB05,GAB05-00,3,8,6,1901,N,4678
81637,с.,Тодорчета,GAB,GAB05,GAB05-00,3,8,5,1901,N,4679
72607,с.,Тодювци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4680
72610,с.,Токачка,KRZ,KRZ15,KRZ15-44,3,7,6,1901,S,4681
72638,с.,Толовица,VID,VID25,VID25-00,3,8,4,1901,NW,4682
72641,с.,Томбето,VTR,VTR13,VTR13-11,3,8,6,1901,N,4683
72655,с.,Томпсън,SFO,SFO43,SFO43-30,3,5,6,1901,SW,4684
72669,с.,Томчевци,GAB,GAB35,GAB35-00,3,8,6,1901,N,4685
72672,с.,Тонско дабе,BLG,BLG33,BLG33-00,3,8,7,1901,SW,4686
72693,с.,Топола,DOB,DOB17,DOB17-16,3,7,3,1901,NE,4687
72709,с.,Тополи,VAR,VAR06,VAR06-10,3,4,1,1901,NE,4688
72713,с.,Тополи дол,PAZ,PAZ19,PAZ19-26,3,7,4,1901,S,4689
72727,с.,Тополица,BGS,BGS01,BGS01-13,3,5,3,1901,SE,4690
72730,с.,Тополка,KRZ,KRZ15,KRZ15-62,3,8,6,1901,S,4691
72744,с.,Тополница,BLG,BLG33,BLG33-42,3,5,2,1901,SW,4692
72758,с.,Тополница,KNL,KNL48,KNL48-14,3,7,6,1901,SW,4693
72761,гр.,Тополовград,HKV,HKV32,HKV32-00,1,3,4,1901,S,4694
72775,с.,Тополовец,VID,VID22,VID22-06,3,7,4,1901,NW,4695
73924,с.,Тополовец,VID,VID33,VID33-11,3,7,3,1901,NW,4696
72789,с.,Тополово,PDV,PDV01,PDV01-19,3,5,5,1901,S,4697
72792,с.,Тополово,HKV,HKV18,HKV18-12,3,7,3,1901,S,4698
72802,с.,Тополчане,KRZ,KRZ16,KRZ16-17,3,8,5,1901,S,4699
72816,с.,Тополчане,SLV,SLV20,SLV20-41,3,5,3,1901,SE,4700
72824,с.,Тополяне,SZR,SZR27,SZR27-23,3,7,3,1901,SE,4701
72833,с.,Топузево,SLV,SLV11,SLV11-19,3,7,5,1901,SE,4702
72847,с.,Топузи,VTR,VTR13,VTR13-00,3,8,6,1901,N,4703
72850,с.,Топчии,RAZ,RAZ26,RAZ26-19,3,6,4,1901,N,4704
72864,с.,Топчийско,BGS,BGS18,BGS18-32,3,6,5,1901,SE,4705
72878,с.,Торбалъжите,GAB,GAB05,GAB05-00,3,8,6,1901,N,4706
43058,с.,Торос,LOV,LOV19,LOV19-06,3,5,4,1901,NW,4707
72881,с.,Тотлебен,PVN,PVN27,PVN27-07,3,7,2,1901,NW,4708
72895,с.,Точилари,RAZ,RAZ16,RAZ16-14,3,7,3,1901,N,4709
72919,с.,Тошевци,VID,VID15,VID15-06,3,7,4,1901,NW,4710
72922,с.,Траве,SML,SML02,SML02-00,3,8,7,1901,S,4711
72936,с.,Травник,DOB,DOB17,DOB17-00,3,8,3,1901,NE,4712
72940,с.,Трайково,MON,MON24,MON24-09,3,5,2,1901,NW,4713
72953,с.,Тракиец,HKV,HKV34,HKV34-33,3,6,4,1901,S,4714
72967,с.,Тракийци,BGS,BGS06,BGS06-00,3,8,5,1901,SE,4715
72970,с.,Тракия,SZR,SZR23,SZR23-11,3,7,3,1901,SE,4716
72998,с.,Трапесковци,GAB,GAB05,GAB05-00,3,8,6,1901,N,4717
73002,с.,Трапище,RAZ,RAZ17,RAZ17-25,3,6,4,1901,N,4718
73016,с.,Трапоклово,SLV,SLV20,SLV20-42,3,6,3,1901,SE,4719
73033,с.,Требище,SML,SML31,SML31-36,3,7,8,1901,S,4720
73047,с.,Трекляно,KNL,KNL50,KNL50-00,3,5,7,1901,SW,4721
73050,с.,Трем,SHU,SHU11,SHU11-19,3,7,5,1901,NE,4722
73078,с.,Трескавец,TGV,TGV02,TGV02-13,3,6,5,1901,NE,4723
73119,с.,Три кладенци,VRC,VRC10,VRC10-19,3,6,3,1901,NW,4724
73136,с.,Три могили,KRZ,KRZ16,KRZ16-46,3,7,5,1901,S,4725
73147,с.,Три могили,PDV,PDV01,PDV01-00,3,8,8,1901,S,4726
73081,с.,Триводици,PDV,PDV41,PDV41-04,3,5,4,1901,S,4727
73095,с.,Тригорци,DOB,DOB03,DOB03-17,3,7,3,1901,NE,4728
73105,с.,Триград,SML,SML09,SML09-13,3,6,8,1901,S,4729
73122,с.,Трилистник,PDV,PDV17,PDV17-16,3,5,3,1901,S,4730
73167,с.,Трифоново,MON,MON29,MON29-00,3,7,3,1901,NW,4731
73170,с.,Троица,SHU,SHU23,SHU23-10,3,6,3,1901,NE,4732
73184,с.,Тросково,BLG,BLG44,BLG44-00,3,8,7,1901,SW,4733
73198,гр.,Троян,LOV,LOV34,LOV34-00,1,2,5,1901,NW,4734
73208,с.,Троян,HKV,HKV29,HKV29-07,3,7,3,1901,S,4735
73211,с.,Трояново,BGS,BGS08,BGS08-10,3,5,3,1901,SE,4736
73225,с.,Трояново,SZR,SZR27,SZR27-21,3,5,3,1901,SE,4737
73242,с.,Труд,PDV,PDV17,PDV17-17,3,4,3,1901,S,4738
73256,с.,Трудовец,SFO,SFO07,SFO07-12,3,4,5,1901,SW,4739
73262,с.,Тръбач,RAZ,RAZ17,RAZ17-26,3,7,4,1901,N,4740
73273,гр.,Трън,PER,PER51,PER51-00,1,4,7,1901,SW,4741
73287,с.,Трънак,BGS,BGS18,BGS18-33,3,5,3,1901,SE,4742
73290,с.,Трънито,GAB,GAB05,GAB05-00,3,7,6,1901,N,4743
73300,с.,Тръница,SHU,SHU22,SHU22-00,3,7,4,1901,NE,4744
73314,с.,Трънково,SZR,SZR27,SZR27-22,3,7,3,1901,SE,4745
73328,с.,Трънково,JAM,JAM07,JAM07-19,3,7,3,1901,SE,4746
73331,с.,Трънковци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4747
73345,с.,Трънчовица,PVN,PVN16,PVN16-12,3,6,2,1901,NW,4748
73359,гр.,Тръстеник,PVN,PVN10,PVN10-15,1,5,3,1901,NW,4749
73362,с.,Тръстеник,RSE,RSE13,RSE13-08,3,5,3,1901,N,4750
73376,с.,Тръстика,TGV,TGV24,TGV24-32,3,7,5,1901,NE,4751
73388,с.,Тръстиково,BGS,BGS08,BGS08-11,3,6,1,1901,SE,4752
73393,с.,Тръстиково,VAR,VAR01,VAR01-14,3,6,1,1901,NE,4753
73403,гр.,Трявна,GAB,GAB35,GAB35-00,1,3,5,1901,N,4754
73417,с.,Туден,SFO,SFO09,SFO09-00,3,8,6,1901,SW,4755
73420,с.,Тулово,SZR,SZR22,SZR22-16,3,5,5,1901,SE,4756
73434,с.,Тумбалово,GAB,GAB29,GAB29-00,3,8,5,1901,N,4757
73448,с.,Тумбевци,VTR,VTR13,VTR13-00,3,8,5,1901,N,4758
73451,с.,Турия,SZR,SZR24,SZR24-10,3,7,5,1901,SE,4759
73465,с.,Туркинча,GAB,GAB12,GAB12-00,3,8,5,1901,N,4760
73479,с.,Туроковци,PER,PER51,PER51-25,3,7,7,1901,SW,4761
73482,с.,Турян,SML,SML31,SML31-00,3,8,8,1901,S,4762
73496,гр.,Тутракан,SLS,SLS34,SLS34-00,1,3,2,1901,N,4763
73506,с.,Тутраканци,VAR,VAR24,VAR24-20,3,7,1,1901,NE,4764
73519,с.,Туховища,BLG,BLG42,BLG42-12,3,6,7,1901,SW,4765
73523,с.,Тученица,PVN,PVN24,PVN24-22,3,6,4,1901,NW,4766
73537,с.,Тушовица,SHU,SHU10,SHU10-14,3,6,4,1901,NE,4767
73540,с.,Тъжа,SZR,SZR24,SZR24-11,3,5,5,1901,SE,4768
73554,с.,Тъкач,SHU,SHU18,SHU18-13,3,6,5,1901,NE,4769
73883,с.,Тънка бара,SML,SML18,SML18-14,3,8,7,1901,S,4770
73568,с.,Тънки рът,VTR,VTR13,VTR13-00,3,8,6,1901,N,4771
73571,с.,Тънково,BGS,BGS15,BGS15-09,3,5,1,1901,SE,4772
73585,с.,Тънково,HKV,HKV30,HKV30-23,3,7,3,1901,S,4773
73599,с.,Тънкото,SML,SML16,SML16-30,3,8,7,1901,S,4774
73609,с.,Тъпчилещово,TGV,TGV22,TGV22-00,3,8,5,1901,NE,4775
73612,с.,Търговище,VID,VID37,VID37-07,3,7,5,1901,NW,4776
73626,гр.,Търговище,TGV,TGV35,TGV35-00,1,2,3,1901,NE,4777
73634,с.,Търкашени,VTR,VTR13,VTR13-00,3,8,5,1901,N,4778
73897,с.,Търна,KRZ,KRZ02,KRZ02-36,3,8,6,1901,S,4779
73643,с.,Търнава,VRC,VRC08,VRC08-14,3,5,2,1901,NW,4780
73657,с.,Търнава,JAM,JAM25,JAM25-39,3,7,4,1901,SE,4781
73660,с.,Търнак,VRC,VRC08,VRC08-15,3,5,3,1901,NW,4782
73674,с.,Търнене,PVN,PVN24,PVN24-23,3,6,2,1901,NW,4783
73688,с.,Търничени,SZR,SZR24,SZR24-12,3,6,5,1901,SE,4784
73691,с.,Търновлаг,KNL,KNL29,KNL29-43,3,7,5,1901,SW,4785
73701,с.,Търновца,TGV,TGV35,TGV35-38,3,7,5,1901,NE,4786
73715,с.,Търновци,KRZ,KRZ08,KRZ08-18,3,8,5,1901,S,4787
73729,с.,Търновци,SLS,SLS34,SLS34-10,3,7,3,1901,N,4788
73732,с.,Търносливка,KRZ,KRZ02,KRZ02-15,3,8,7,1901,S,4789
73746,с.,Търняне,VID,VID09,VID09-35,3,7,2,1901,NW,4790
73750,с.,Търсино,KNL,KNL29,KNL29-00,3,8,7,1901,SW,4791
